Date;ConcModaNucleacao;ConcModaAitken;ConcModaAcumulacao;GMDModaNucleacao;GMDModaAitken;GMDModaAcumulacao;GStdModaNucleacao;GStdModaAitken;GStdModaAcumulacao;SSE;RSquared;DFE;AdjRSquared;RMSE;ConcTotalObs;ConcTotalAjustada
10/11/2019 02:18;2619.57559322547;2803.61466140544;530.290580182938;24.9999999997004;60.8719104749521;169.774096570386;1.61579619144036;1.61579619144036;1.42216788220597;NaN;0.984910691943211;95;0.983640013370008;294.467501954554;5907.2879905074;5929.4719744777
10/11/2019 02:21;2144.99242065923;3328.73341241414;449.529716467286;24.3493499050671;57.7337500457005;172.593388974102;1.68983168220773;1.68983168220773;1.39356888309814;NaN;0.982618041202923;95;0.981154297304222;322.512049775813;5875.97042072119;5908.20810429
10/11/2019 02:24;2345.90209600602;3063.7651837919;472.339087691083;24.9999999999353;60.3430406203745;174.288542550547;1.59776165735846;1.59776165735846;1.3664847398979;NaN;0.981548380080419;95;0.979994559455612;338.29334688959;5856.9828559151;5874.60355397173
10/11/2019 02:27;2181.18462591169;3173.01910240731;527.944959782272;24.9999999998058;57.4627389693916;168.283321117559;1.63345552694069;1.63345552694069;1.41857551628009;NaN;0.976796373444346;95;0.974842383839659;379.345336767575;5871.2878231466;5869.03845240683
10/11/2019 02:30;2408.91059611294;2942.91855366545;574.656535539878;24.9999999999969;59.209529044104;166.462748491102;1.55604264937255;1.55604264937255;1.41613646001008;NaN;0.983982561516204;95;0.982633724591253;316.946709776371;5907.03946261425;5915.90682075554
10/11/2019 02:33;2529.40329397994;2844.89861518009;533.364670614123;24.9999999993941;61.1457919673077;170.241419377517;1.56805512703728;1.56805512703728;1.44567271685916;NaN;0.974930366675047;95;0.972819239658209;388.679861448469;5865.69006082831;5892.16421983986
10/11/2019 02:36;2507.91634430155;2885.07255962697;481.253909253611;24.9999999999607;60.8290353569908;176.665330627695;1.60056969746549;1.60056969746549;1.39765097329239;NaN;0.976144054341525;95;0.974135132601863;376.420371959571;5822.19503458666;5856.7315560655
10/11/2019 02:39;2435.27895528563;3032.46133576348;502.618519941305;24.9999999999579;60.0441844319301;166.440218504734;1.6141044467843;1.6141044467843;1.44383990491225;NaN;0.977757565452769;95;0.975884518333002;372.559490008104;5953.09481488932;5955.61706559965
10/11/2019 02:42;2309.62574033602;3024.83174846688;587.761802498502;24.9999999999796;58.1601579353405;160.812764435869;1.60181194623244;1.60181194623244;1.48123639072612;NaN;0.982492655627285;95;0.981018352943267;332.649128668233;5899.14356417605;5911.20954851858
10/11/2019 02:45;1108.10219947877;3859.51773478962;807.475693205639;20.7645001953647;44.8101490247015;143.648888202386;1.68983168220954;1.68983168220954;1.68983168225022;NaN;0.985411070674316;95;0.984182529257417;295.967671317571;5747.2547904958;5756.86848425919
10/11/2019 02:48;2475.73743358206;3047.78337492241;463.820130114573;24.9999999999863;57.1434651027383;181.478574787616;1.60695013703421;1.60695013703421;1.42210505342252;NaN;0.983008634214841;95;0.981577782359249;338.863397016787;5936.08409638231;5965.80687129896
10/11/2019 02:51;1064.41815531362;4176.2364671886;779.024030170251;20.2779249863651;44.4095115220064;145.888246988819;1.68983168224746;1.68983168224746;1.68983168220371;NaN;0.984230110587577;95;0.982902119900215;328.575351453394;5966.13084434051;5999.37727156196
10/11/2019 02:54;819.37368213278;4280.52975565524;677.407547444294;20.0999139064485;43.6529335521536;159.407222755022;1.68983168225082;1.68983168225082;1.61884517690768;NaN;0.985879384173997;95;0.984690279683386;307.450163005763;5740.54529580738;5764.15056429942
10/11/2019 02:57;812.918090552912;4455.01299374029;598.005910450145;19.8670879473352;43.9448449446813;168.165480470677;1.68983168221405;1.68983168221405;1.56057495676767;NaN;0.985156239206484;95;0.983906238297556;325.819200365413;5821.65738619842;5854.89626332674
10/11/2019 03:00;1439.74343103877;3934.62923247092;580.144826854721;21.8672071837459;48.277545631496;172.83262092739;1.63371732455572;1.63371732455572;1.51704645452628;NaN;0.984742195472339;95;0.983457327722641;330.947673823291;5921.74525240311;5936.61758326757
10/11/2019 03:03;2147.27333830326;3237.11975695381;674.048147558347;23.3270204411836;52.9176047427465;170.456744654383;1.53135357607772;1.53135357607772;1.50768018174427;NaN;0.984149880893792;95;0.98281513402169;334.648235966423;6033.63486911897;6041.74817397035
10/11/2019 03:06;2641.56724199701;2684.64030804685;932.120014200585;24.9999999989459;54.2533171746557;149.976092835981;1.47419536852944;1.47419536852944;1.61374194721607;NaN;0.982169827284081;95;0.980668339055372;359.792545762507;6205.65308690507;6230.47697845252
10/11/2019 03:09;1647.80999240788;4008.52568173526;676.590928908543;21.7274387327175;50.5027700889963;175.678522248413;1.63640935339156;1.63640935339156;1.48891319715777;NaN;0.981417799650116;95;0.979852982778546;365.990089446519;6289.78250091782;6324.0314599486
10/11/2019 03:12;2195.60793671616;3259.64360237167;1106.31840417698;22.6328220508755;50.5589855069335;136.17610156554;1.4987095483916;1.4987095483916;1.68983168216369;NaN;0.987789109716799;95;0.986760824219266;311.744745459162;6513.86082111891;6545.05059140793
10/11/2019 03:15;1098.78872583164;4409.86356344376;872.690356618118;20.3813179641854;44.9702805704134;156.278800562971;1.68983168224339;1.68983168224339;1.67662624833699;NaN;0.98553026870665;95;0.984311765018789;324.49366353975;6325.29656640985;6362.65321018605
10/11/2019 03:18;2113.03362338725;3229.69366638305;1076.36228753997;22.6026058423689;51.0544717234212;147.490853487857;1.52568323373708;1.52568323373708;1.61886534234642;NaN;0.985530158513989;95;0.984311645546746;315.737953906592;6374.29788346857;6402.62640626666
10/11/2019 03:21;2330.07958550109;3341.08264097547;778.144684874163;22.8793768485309;54.7219828684193;171.887138556913;1.55961946783269;1.55961946783269;1.52471335339516;NaN;0.984247042325204;95;0.982920477468379;326.84736088768;6409.92185680217;6428.56504030019
10/11/2019 03:24;1516.83043393395;3798.81880079716;626.404150446624;21.5510217004128;50.0752799689028;188.029281371704;1.68983168224018;1.68983168224018;1.49016928864262;NaN;0.983716165439771;95;0.982344895161014;310.877992418678;5901.07460963376;5933.88117385943
10/11/2019 03:27;2236.28519852743;2854.70115281944;738.926995594364;22.984715823868;56.999625913141;180.092321489355;1.5486027071628;1.5486027071628;1.47758366938264;NaN;0.978087063281027;95;0.976241763346798;336.878174297765;5788.2014036498;5819.35398799152
10/11/2019 03:30;2662.92647927467;2615.06762227971;879.828195966494;23.668350880021;57.2958424463039;172.502764740828;1.52308579596273;1.52308579596273;1.51750034856077;NaN;0.98055815245935;95;0.978920944245401;330.047047298692;6104.02732320165;6137.60807904451
10/11/2019 03:33;1941.31662160571;3407.6864236205;755.187015921269;22.0565358703238;54.7974060545276;186.628175460102;1.63358035875127;1.63358035875127;1.60423205342256;NaN;0.98039133173647;95;0.978740075461647;327.450589797347;6059.76306817412;6080.07198073599
10/11/2019 03:36;1522.91039423702;3183.03571612232;495.949120100156;21.5970002222284;54.0712325883177;227.928244555156;1.68983168224684;1.68983168224684;1.40199495677005;NaN;0.971689429484011;95;0.969305381440559;339.744824798315;5156.5944127916;5191.31769255995
10/11/2019 03:39;2579.55112456802;2322.87928988178;751.467841764338;24.9999999988702;62.0945630284359;195.623101973942;1.48944456907397;1.48944456907397;1.54204889848803;NaN;0.98097143306535;95;0.979369027428748;300.356926867277;5608.1387573184;5628.00549186904
10/11/2019 03:42;2165.99153377338;2655.17267072108;738.094594800466;23.9313250524155;58.9850738752007;192.648802440157;1.55274452453576;1.55274452453576;1.55153519942629;NaN;0.98021441056311;95;0.978548255663161;298.868890085174;5518.44387922641;5537.0458295457
10/11/2019 03:45;2112.06459626001;3185.41205615008;730.210592924366;23.1693394737341;55.534448336745;199.194032568974;1.54763868991725;1.54763868991725;1.57356098868528;NaN;0.986526523497953;95;0.985391914950412;283.89583056488;6009.46631401978;6000.34868003732
10/11/2019 03:48;1226.6627165353;4627.31972922203;652.795927618956;21.637351193977;48.7617746215948;213.968796108449;1.67336347403278;1.67336347403278;1.4952447363406;NaN;0.98899422829972;95;0.988067426472328;296.016483376862;6464.9745708935;6484.99464881322
10/11/2019 03:51;1351.05924802827;4498.30238320564;685.573023034839;22.2272447117253;49.6401347487642;215.179916082758;1.63538208346955;1.63538208346955;1.4767579925307;NaN;0.988411840199237;95;0.987435995163383;309.169765556091;6539.11125052498;6515.72426993839
10/11/2019 03:54;1456.17285024639;4279.9945343191;750.904151804879;22.4245819758529;51.2654607562556;213.266057374574;1.59381714680481;1.59381714680481;1.49972134346048;NaN;0.986509980651632;95;0.985373979022296;327.752684188443;6462.40272814525;6463.37271232369
10/11/2019 03:57;1554.98749331814;4011.4790655499;596.674588989897;24.9999999999893;54.4244649900308;237.561620244078;1.63715545759195;1.63715545759195;1.37139640493977;NaN;0.982391458198389;95;0.980908633625622;358.584942544754;6162.53401447693;6146.81534091093
10/11/2019 04:00;1125.39255676449;4114.03925945956;670.412243776426;24.2835023768354;53.2522418477543;226.470788877035;1.62669755216529;1.62669755216529;1.43268093735461;NaN;0.987878730739166;95;0.986857992275096;288.549713631696;5898.13761145837;5892.63067174636
10/11/2019 04:03;1189.95590401254;4309.9309843905;722.629700080881;23.2342100110204;53.0465680495751;222.368789592565;1.61056023138631;1.61056023138631;1.44021247195408;NaN;0.985912645001355;95;0.984726341422522;323.558373432129;6200.53931697117;6204.81918563472
10/11/2019 04:06;1787.11222759947;3669.71208586335;964.0161824467;24.9999999999448;54.0503922195073;197.882933110391;1.52079546181118;1.52079546181118;1.62998231759026;NaN;0.983131264647527;95;0.981710739565214;362.820517864857;6381.27170339683;6376.54111331
10/11/2019 04:09;1581.68332532806;4130.39038945787;695.472553911935;24.4781891718828;54.4579054824665;221.847898723726;1.61128813872541;1.61128813872541;1.44701009344701;NaN;0.984417492455242;95;0.983105281293578;347.907377354106;6361.4874569441;6386.05019434638
10/11/2019 04:12;1566.35753018056;4192.57370443287;643.919856378883;24.9999999998092;54.3414728138788;229.213016497919;1.6291660891021;1.6291660891021;1.43071070651294;NaN;0.98699412521319;95;0.985898893652195;321.943091304313;6380.39367808041;6380.96141322453
10/11/2019 04:15;1825.62090325794;3656.9275958678;573.655935181013;24.9999999999775;56.4708159104034;228.905772494377;1.62769394446758;1.62769394446758;1.37330052657875;NaN;0.9771163467112;95;0.975189302223722;387.059287353919;6052.93763715554;6040.66942270228
10/11/2019 04:18;1575.4166977235;3422.91669946637;605.566596613885;23.6675365300499;54.2447179580069;220.93882536042;1.61838290061345;1.61838290061345;1.43766188163632;NaN;0.977656160734783;95;0.975774574270344;348.088075188368;5560.09227110213;5583.47498922096
10/11/2019 04:21;1713.65963176933;3559.38248177323;531.495212024736;24.9999999999494;55.6771332122938;232.190546391767;1.68983168221032;1.68983168221032;1.42591440072064;NaN;0.984458279638508;95;0.983149503187014;297.365655584099;5791.20409829255;5781.52000431203
10/11/2019 04:24;1102.83581236113;4016.89171338771;602.219386201519;22.7242504769847;50.2994279640994;220.732088663107;1.68983168217484;1.68983168217484;1.41713457408548;NaN;0.986037815997059;95;0.984862053133653;285.430295716402;5688.01392082661;5706.42086719186
10/11/2019 04:27;2043.43740963982;3213.66174770082;658.87833839672;24.9999999993118;55.2640171897792;208.862345532545;1.58283187977798;1.58283187977798;1.46844278498334;NaN;0.984499035372934;95;0.983193690983287;309.520536843396;5881.75926129566;5891.07606695874
10/11/2019 04:30;1615.99968373757;4048.03710029465;540.096948415776;23.6011948028577;52.9567859865952;226.005275283218;1.68983168224602;1.68983168224602;1.44247553306534;NaN;0.986210707961437;95;0.985049504421348;307.560453456872;6159.66418266763;6181.20049618375
10/11/2019 04:33;1591.49229226125;4127.35176659901;586.97061578926;22.5048663474164;50.9501625251542;208.680031917398;1.6898316822382;1.6898316822382;1.44340823116503;NaN;0.984067607395423;95;0.982725932228722;333.135388911829;6244.14071094915;6287.14402280908
10/11/2019 04:36;1775.62903722041;3610.89177665414;696.242477410656;23.3920996655357;53.3689536183746;199.640917714089;1.63505008701019;1.63505008701019;1.50353941881147;NaN;0.983814119809938;95;0.982451098320249;315.790543715581;6033.63779939916;6062.62535609781
10/11/2019 04:39;1308.83316361869;4208.51142422784;748.225644715428;22.3116560877575;47.8051433312644;195.443935605136;1.68983168224845;1.68983168224845;1.58767573146505;NaN;0.988455368579948;95;0.987483189091943;283.958707370037;6203.38712247551;6237.63580199263
10/11/2019 04:42;1572.08513577445;4124.35197827962;569.374783347217;23.3885026099329;50.6950954411972;208.319818785995;1.68983168225087;1.68983168225087;1.44324069539957;NaN;0.986803838199792;95;0.985692582469248;311.503273830202;6215.80758868357;6249.4720553897
